"20세미만자녀수코드","남편결혼연령","아내결혼연령","남편이혼연령","아내이혼연령","동거기간년수"
00,20.632,21.945,44.863,46.172,24
00,20.632,25.597,67.021,71.986,46
00,20.635,19.775,52.386,51.526,31
00,20.635,20.356,54.29,54.01,33
00,20.635,20.868,64.21,64.443,43
00,20.635,20.895,48.819,49.079,28
00,20.635,22.613,52.441,54.419,31
00,20.635,23.994,69.397,72.753,48
00,20.638,20.216,52.243,51.821,31
00,20.638,21.947,27.8,29.109,7
00,20.643,22.58,63.446,65.383,42
00,20.643,23.202,22.668,25.227,2
00,20.646,20.841,41.712,41.906,21
00,20.646,21.679,54.561,55.594,33
00,20.649,15.438,60.29,55.079,39
00,20.649,18.386,51.613,49.35,30
00,20.649,20.69,61.375,61.416,40
00,20.649,22.246,57.347,58.945,36
00,20.654,20.534,56.857,56.736,36
00,20.654,22.726,64.191,66.263,43
00,20.654,23.616,25.142,28.104,4
00,20.657,19.846,43.997,43.183,23
00,20.663,20.106,63.221,62.665,42
00,20.665,19.032,58.35,56.717,37
00,20.671,21.619,68.561,69.509,47
00,20.673,14.726,58.443,52.498,37
00,20.673,18.709,66.394,64.43,45
00,20.673,19.86,59.827,59.013,39
00,20.673,20.619,26.142,26.087,5
00,20.673,20.865,47.32,47.512,26
00,20.673,20.936,23.136,23.4,2
00,20.676,21.682,50.717,51.723,30
00,20.679,14.72,63.232,57.273,42
00,20.679,19.435,51.52,50.276,30
00,20.679,22.002,55.452,56.775,34
00,20.682,21.608,61.652,62.578,40
00,20.684,17.808,67.254,64.378,46
00,20.695,19.342,49.306,47.956,28
00,20.695,20.01,61.473,60.789,40
00,20.698,19.035,23.073,21.41,2
00,20.701,16.063,76.89,72.252,56
00,20.701,19.621,64.641,63.561,43
00,20.701,20.449,42.454,42.202,21
00,20.706,22.58,59.03,60.904,38
00,20.709,21.147,32.49,32.928,11
00,20.709,22.301,70.115,71.706,49
00,20.712,19.824,60.109,59.221,39
00,20.717,20.876,56.934,57.09,36
00,20.72,17.309,59.758,56.347,39
00,20.72,21.205,82.791,83.276,62
00,20.72,21.386,60.356,61.021,39
00,20.723,22.745,59.564,61.586,38
00,20.728,21.49,52.526,53.287,31
00,20.731,21.876,52.112,53.257,31
00,20.736,18.663,36.493,34.419,15
00,20.736,19.613,65.287,64.164,44
00,20.736,26.61,47.402,53.276,26
00,20.739,18.046,58.142,55.452,37
00,20.742,20.542,22.797,22.597,2
00,20.742,21.26,51.473,51.991,30
00,20.745,20.197,21.832,21.284,1
00,20.745,23.783,56.558,59.597,35
00,20.75,21.038,21.723,22.01,0
00,20.75,21.775,60.43,61.454,39
00,20.753,18.205,61.923,59.378,41
00,20.753,19.112,61.997,60.356,41
00,20.756,25.695,55.136,60.076,34
00,20.761,19.621,43.471,42.331,22
00,20.764,19.389,45.419,44.046,24
00,20.764,21.621,62.123,62.98,41
00,20.764,21.78,54.254,55.271,33
00,20.775,19.679,63.432,62.336,42
00,20.783,20.926,78.824,78.967,58
00,20.786,22.016,69.695,70.928,48
00,20.789,19.43,63.482,62.123,42
00,20.789,19.887,61.901,61,41
00,20.789,20.909,68.331,68.452,47
00,20.797,21.049,60.961,61.213,40
00,20.797,22.961,42.408,44.572,21
00,20.8,17.824,54.117,51.142,33
00,20.808,18.58,50.879,48.652,30
00,20.808,18.909,54.03,52.131,33
00,20.808,19.917,43.8,42.909,22
00,20.808,20.446,20.912,20.55,0
00,20.808,22.906,65.263,67.361,44
00,20.81,21.786,39.263,40.238,18
00,20.813,21.567,73.268,74.021,52
00,20.813,24.827,60.531,64.545,39
00,20.816,23.087,40.572,42.843,19
00,20.819,18.197,32.26,29.638,11
00,20.821,25.449,21.821,26.449,1
00,20.824,18.783,64.98,62.939,44
00,20.824,21.317,30.824,31.317,10
00,20.827,17.939,56.975,54.087,36
00,20.827,24.071,60.457,63.701,39
00,20.83,19.975,71.498,70.643,50
00,20.83,20,28.912,28.082,8
00,20.83,20.561,51.468,51.2,30
00,20.83,20.849,71.361,71.38,50
00,20.83,21.4,34.347,34.917,13
00,20.83,21.501,56.172,56.843,35
00,20.835,20.701,47.279,47.145,26
00,20.838,19.156,56.504,54.821,35
00,20.838,19.323,60.367,58.852,39
00,20.838,22.156,41.501,42.819,20
00,20.843,19.397,83.063,81.616,62
00,20.843,20.013,63.465,62.635,42
00,20.846,16.098,73.947,69.2,53
00,20.849,18.912,43.931,41.994,23
00,20.852,24.528,63.816,67.493,42
00,20.854,19.246,62.117,60.509,41
00,20.854,20.043,58.654,57.843,37
00,20.854,24.945,29.106,33.197,8
00,20.857,21.221,54.723,55.087,33
00,20.86,21.534,73.49,74.167,52
00,20.863,32.819,62.495,74.452,41
00,20.868,17.405,57.753,54.293,36
00,20.868,21.698,61.263,62.095,40
00,20.873,20.013,66.126,65.268,45
00,20.876,18.619,50.232,47.975,29
00,20.879,17.723,58.082,54.926,37
00,20.882,20.071,62.079,61.271,41
00,20.882,22.931,60.295,62.345,39
00,20.887,18.495,63.183,60.791,42
00,20.89,17.852,61.041,58.002,40
00,20.893,16.526,64.717,60.35,43
00,20.893,24.969,29.78,33.854,8
00,20.895,23.367,66.068,68.539,45
00,20.898,14.309,54.893,48.301,33
00,20.898,16.221,46.975,42.298,26
00,20.898,16.468,63.747,59.317,42
00,20.901,21.816,68.813,69.728,47
00,20.904,18.553,63.512,61.161,42
00,20.906,21.575,59.676,60.345,38
00,20.909,18.517,22.904,20.515,1
00,20.909,26.03,56.797,61.917,35
00,20.915,20.561,24.961,24.608,4
00,20.915,20.978,21.158,21.221,0
00,20.917,22.304,29.517,30.906,8
00,20.917,22.736,62.293,64.112,41
00,20.917,23.109,52.254,54.446,31
00,20.92,20.934,55.46,55.473,34
00,20.92,21.526,48.052,48.657,27
00,20.923,20.271,58.638,57.986,37
00,20.923,24.887,60.484,64.449,39
00,20.926,20.145,51.545,50.764,30
00,20.926,21.123,63.558,63.756,42
00,20.928,19.298,60.024,58.394,39
00,20.931,20.057,24.342,23.468,3
00,20.934,17.232,65.484,61.786,44
00,20.934,18.517,63.493,61.076,42
00,20.934,20.326,59.747,59.139,38
00,20.934,24.216,69.895,73.178,48
00,20.942,22.679,49.268,51.005,28
00,20.945,20.271,45.131,44.457,24
00,20.945,20.583,23.947,23.583,3
00,20.947,27.32,58.824,65.197,37
00,20.95,19.172,64.202,62.424,43
00,20.95,25.282,59.191,63.523,38
00,20.95,25.646,58.216,62.915,37
00,20.953,20.676,53.312,53.035,32
00,20.953,21.498,63.558,64.104,42
00,20.956,20.832,55.838,55.715,34
00,20.956,23.945,63.471,66.46,42
00,20.956,26.257,22.594,27.895,1
00,20.958,18.561,70.21,67.813,49
00,20.958,20.369,21.435,20.849,0
00,20.958,20.676,46.057,45.775,25
00,20.961,19.101,47.649,45.789,26
00,20.964,19.923,65,63.958,44
00,20.967,19.479,50.895,49.408,29
00,20.967,23.536,61.441,64.01,40
00,20.967,42.347,21.997,43.38,1
00,20.969,18.652,61.597,59.279,40
00,20.969,22.186,63.627,64.843,42
00,20.975,20.252,54.353,53.63,33
00,20.975,20.361,58.339,57.726,37
00,20.975,21.66,58.109,58.794,37
00,20.975,22.789,64.958,66.772,43
00,20.978,21.852,69.334,70.208,48
00,20.98,19.827,56.695,55.542,35
00,20.98,22.024,54.775,55.819,33
00,20.983,22.213,22.824,24.054,1
00,20.986,19.575,68.09,66.679,47
00,20.989,16.906,53.717,49.635,32
00,20.991,17.616,46.55,43.175,25
00,20.991,22.364,49.002,50.375,28
00,20.991,22.75,62.249,64.008,41
00,20.997,18.978,73.087,71.065,52
00,20.997,20.452,57.476,56.931,36
00,21,16.071,31.095,26.167,10
00,21,19.671,79.83,78.501,58
00,21,20.715,76.556,76.271,55
00,21,23.602,61.55,64.15,40
00,21.002,22.18,74.915,76.093,53
00,21.002,25.58,51.953,56.528,30
00,21.005,20.553,23.38,22.931,2
00,21.005,28.43,22.282,29.706,1
00,21.008,21.315,56.271,56.578,35
00,21.01,20.928,27.509,27.424,6
00,21.013,19.602,66.717,65.306,45
00,21.016,20.18,60.69,59.854,39
00,21.016,21.6,53.884,54.468,32
00,21.016,27.35,52.438,58.772,31
00,21.019,18.071,70.509,67.561,49
00,21.027,20.813,30.372,30.158,9
00,21.032,20.904,24.169,24.041,3
00,21.032,26.276,21.783,27.024,0
00,21.038,20.452,66.158,65.569,45
00,21.041,16.082,48.23,43.271,27
00,21.043,21.608,46.928,47.493,25
00,21.046,17.835,59.808,56.594,38
00,21.046,22.873,62.646,64.473,41
00,21.046,23.72,59.117,61.791,38
00,21.049,20.071,27.339,26.361,6
00,21.049,21.041,22.106,22.098,1
00,21.049,22.608,27.101,28.66,6
00,21.049,23.232,67.38,69.564,46
00,21.049,23.879,30.706,33.536,9
00,21.054,19.753,47.079,45.778,26
00,21.054,21.038,52.772,52.756,31
00,21.054,21.265,67.504,67.715,46
00,21.054,23.706,82.016,84.668,60
00,21.06,19.441,69.265,67.646,48
00,21.06,19.873,48.901,47.715,27
00,21.063,18,69.512,66.449,48
00,21.063,21.063,73.583,73.583,52
00,21.063,22.673,26.764,28.375,5
00,21.068,21.263,57.476,57.671,36
00,21.068,22.824,55.545,57.301,34
00,21.071,18.4,50.454,47.78,29
00,21.071,18.72,67.208,64.857,46
00,21.073,21.632,46.594,47.153,25
00,21.073,23.29,25.849,28.065,4
00,21.076,19.246,49.241,47.41,28
00,21.079,20.942,51.515,51.378,30
00,21.082,16.569,70.079,65.567,49
00,21.084,19.8,52.361,51.076,31
00,21.084,20.123,43.789,42.827,22
00,21.084,20.83,61.575,61.32,40
00,21.084,25.227,45.024,49.167,23
00,21.087,20.553,62.432,61.898,41
00,21.09,17.049,48.704,44.663,27
00,21.09,21.98,47.958,48.849,26
00,21.093,19.736,65.832,64.473,44
00,21.093,22.657,67.887,69.452,46
00,21.095,17.501,68.189,64.594,47
00,21.095,18.893,37.632,35.427,16
00,21.095,22.219,57.775,58.898,36
00,21.098,21.098,48.556,48.556,27
00,21.098,38.934,23.671,41.506,2
00,21.101,19.506,65.232,63.638,44
00,21.101,20.394,25.205,24.498,4
00,21.104,21.117,41.646,41.66,20
00,21.104,21.35,60.008,60.254,38
00,21.106,15.191,34.567,28.652,13
00,21.106,20.539,57.553,56.986,36
00,21.109,18.287,64.89,62.068,43
00,21.109,21.063,51.556,51.509,30
00,21.109,21.361,21.945,22.194,0
00,21.112,18.8,36.608,34.295,15
00,21.112,19.523,49.72,48.131,28
00,21.112,20.202,57.178,56.268,36
00,21.112,25.495,58.457,62.841,37
00,21.115,21.832,60.991,61.709,39
00,21.117,22.304,47.539,48.726,26
00,21.12,15.452,70.528,64.86,49
00,21.12,22.208,56.953,58.041,35
00,21.123,24.978,67.301,71.156,46
00,21.126,15.063,62.101,56.038,40
00,21.131,19.605,65.38,63.854,44
00,21.131,22.194,61.564,62.627,40
00,21.134,23.232,39.276,41.375,18
00,21.142,14.627,52.372,45.857,31
00,21.142,19.728,61.69,60.276,40
00,21.142,20.15,48.41,47.419,27
00,21.142,20.594,24.967,24.419,3
00,21.145,21.306,30.509,30.671,9
00,21.145,21.336,47.449,47.641,26
00,21.145,23.386,44.279,46.52,23
00,21.145,25.515,62.654,67.024,41
00,21.147,17.956,70.857,67.665,49
00,21.156,18.416,63.457,60.717,42
00,21.156,20.98,54.961,54.786,33
00,21.158,22.843,22.361,24.046,1
00,21.161,21.26,59.317,59.416,38
00,21.161,22.78,56.649,58.268,35
00,21.167,22.093,56.09,57.016,34
00,21.169,17.158,61.515,57.504,40
00,21.169,19.769,57.575,56.172,36
00,21.169,22.375,61.528,62.734,40
00,21.172,22.863,64.747,66.438,43
00,21.175,21.58,62.413,62.819,41
00,21.178,19.967,46.254,45.043,25
00,21.178,21.136,27.857,27.816,6
00,21.178,32.405,47.564,58.791,26
00,21.18,19.361,21.602,19.783,0
00,21.183,21.282,32.095,32.194,10
00,21.186,22.868,56.432,58.115,35
00,21.191,21.441,36.953,37.202,15
00,21.194,23.421,57.684,59.912,36
00,21.197,20.471,69.161,68.435,47
00,21.2,19.775,63.183,61.758,41
00,21.2,24.767,71.487,75.054,50
00,21.219,20.257,65.128,64.167,43
00,21.221,20.356,51.473,50.608,30
00,21.221,20.693,25.873,25.345,4
00,21.224,21.227,54.43,54.432,33
00,21.227,22.043,56.139,56.956,34
00,21.23,22.2,68.315,69.284,47
00,21.23,25.542,56.473,60.786,35
00,21.232,16.326,50.939,46.032,29
00,21.232,26.347,21.95,27.063,0
00,21.238,19.863,62.934,61.558,41
00,21.238,22.928,62.156,63.843,40
00,21.241,19.476,57.605,55.841,36
00,21.243,19.868,56.953,55.578,35
00,21.243,29.561,28.676,36.994,7
00,21.246,20.887,61.698,61.339,40
00,21.246,22.589,64.813,66.156,43
00,21.246,25.35,22.106,26.208,0
00,21.249,21.901,50.8,51.452,29
00,21.249,22.375,57.271,58.397,36
00,21.249,32.082,64.972,75.805,43
00,21.252,18.432,47.857,45.038,26
00,21.252,20.23,73.202,72.18,51
00,21.252,21.041,65.372,65.161,44
00,21.252,22.613,53.336,54.698,32
00,21.254,23.306,48.928,50.98,27
00,21.257,20.049,65.556,64.347,44
00,21.257,23.46,64.827,67.03,43
00,21.26,24.145,61.904,64.789,40
00,21.26,24.164,22.112,25.016,0
00,21.263,22.063,42.936,43.736,21
00,21.263,22.567,59,60.304,37
00,21.265,20.756,25.846,25.334,4
00,21.265,23.558,57.715,60.008,36
00,21.271,21.117,48.961,48.808,27
00,21.273,21.838,37.375,37.939,16
00,21.276,20.641,57.38,56.745,36
00,21.279,18.575,68.049,65.345,46
00,21.279,18.805,54.92,52.446,33
00,21.279,29.153,41.665,49.539,20
00,21.282,20.81,66.156,65.684,44
00,21.282,23.61,49.027,51.356,27
00,21.284,19.002,26.082,23.802,4
00,21.287,16.243,66.589,61.545,45
00,21.287,22.717,56.01,57.441,34
00,21.29,17.369,40.361,36.441,19
00,21.29,19.561,46.452,44.723,25
00,21.29,20.005,50.767,49.482,29
00,21.29,23.728,60.991,63.43,39
00,21.293,20.279,47.495,46.482,26
00,21.293,20.345,60.591,59.643,39
00,21.293,22.128,46.134,46.969,24
00,21.295,22.564,46.991,48.26,25
00,21.298,18.326,62.868,59.895,41
00,21.298,22.219,50.619,51.539,29
00,21.298,22.676,59.194,60.572,37
00,21.298,23.263,61.501,63.465,40
00,21.298,23.805,38.912,41.416,17
00,21.301,21.153,56.635,56.487,35
00,21.301,21.23,65.052,64.98,43
00,21.301,28.835,21.531,29.065,0
00,21.304,19.865,65.523,64.082,44
00,21.304,22.783,51.38,52.86,30
00,21.306,19.495,47.506,45.695,26
00,21.306,23.301,52.161,54.156,30
00,21.312,17.915,49.654,46.257,28
00,21.315,22.312,59.547,60.545,38
00,21.317,20.632,27.66,26.978,6
00,21.317,22.791,57.287,58.761,35
00,21.32,19.975,62.901,61.556,41
00,21.32,21.367,60.317,60.364,38
00,21.32,21.665,50.421,50.767,29
00,21.32,23.668,23.668,26.016,2
00,21.323,18.386,47.572,44.635,26
00,21.323,20.273,62.734,61.684,41
00,21.323,22.52,64.013,65.21,42
00,21.323,24.054,59.898,62.627,38
00,21.326,19.75,59.106,57.531,37
00,21.326,22.567,61.641,62.882,40
00,21.326,24.361,23.536,26.572,2
00,21.334,19.057,53.235,50.958,31
00,21.334,22.402,57.854,58.923,36
00,21.336,21.309,47.408,47.38,26
00,21.336,23.224,49.72,51.608,28
00,21.342,21.186,52.463,52.306,31
00,21.345,17.213,60.356,56.224,39
00,21.345,26.989,46.493,52.136,25
00,21.347,13.794,59.958,52.405,38
00,21.347,18.441,23.087,20.18,1
00,21.35,28.342,24.216,31.208,2
00,21.353,21.106,40.671,40.424,19
00,21.353,22.06,50.638,51.345,29
00,21.356,16.454,56.257,51.356,34
00,21.356,22.079,57.893,58.616,36
00,21.358,21.663,60.438,60.742,39
00,21.361,19.013,44.484,42.136,23
00,21.361,25.035,38.843,42.517,17
00,21.372,14.567,79.917,73.112,58
00,21.372,20.657,66.824,66.109,45
00,21.375,20.849,53.084,52.558,31
00,21.375,21.235,21.879,21.739,0
00,21.378,18.783,64.134,61.539,42
00,21.378,21.134,58.578,58.334,37
00,21.38,17.852,60.627,57.098,39
00,21.383,19.906,64.224,62.747,42
00,21.389,21.69,22.046,22.347,0
00,21.391,18.624,67.608,64.841,46
00,21.394,19.326,62.419,60.35,41
00,21.394,20.208,52.372,51.186,30
00,21.394,22.578,58.109,59.29,36
00,21.394,23.005,26.189,27.802,4
00,21.397,27.542,23.556,29.701,2
00,21.4,22.49,51.304,52.394,29
00,21.405,18.791,61.682,59.068,40
00,21.41,19.805,41.515,39.909,20
00,21.41,20.632,63.783,63.005,42
00,21.41,21.457,62.594,62.638,41
00,21.41,21.712,60.873,61.175,39
00,21.41,23.249,53.378,55.216,31
00,21.413,19.849,56.882,55.317,35
00,21.413,22.479,50.134,51.2,28
00,21.413,24.336,30.432,33.356,9
00,21.416,22.761,51.463,52.808,30
00,21.419,21.698,42.591,42.871,21
00,21.421,21.736,60.972,61.287,39
00,21.424,21.205,47.235,47.016,25
00,21.427,21.273,51.326,51.172,29
00,21.427,24.389,60.849,63.81,39
00,21.432,20.726,22.797,22.09,1
00,21.435,20.547,70.12,69.232,48
00,21.438,21.586,47.846,47.994,26
00,21.443,22.452,40.276,41.284,18
00,21.446,23.035,49.446,51.035,28
00,21.449,21.03,75.463,75.043,54
00,21.452,22.841,81.808,83.197,60
00,21.454,20.81,55.463,54.819,34
00,21.454,22.687,61.06,62.293,39
00,21.463,15.463,60.726,54.726,39
00,21.463,18.128,56.427,53.093,34
00,21.463,21.767,30.079,30.383,8
00,21.463,22.487,54.882,55.906,33
00,21.468,18.526,62.512,59.569,41
00,21.468,19.964,59.454,57.95,37
00,21.468,20.942,67.578,67.052,46
00,21.468,21.526,46.493,46.55,25
00,21.471,20.756,61.12,60.405,39
00,21.471,24.194,60.813,63.536,39
00,21.473,21.071,58.849,58.446,37
00,21.476,20.594,48.427,47.545,26
00,21.479,17.632,60.191,56.345,38
00,21.479,20.498,56.934,55.953,35
00,21.479,21.142,46.706,46.369,25
00,21.479,21.994,64.126,64.641,42
00,21.479,23.742,81.172,83.435,59
00,21.482,23.019,45.635,47.172,24
00,21.484,17.309,72.284,68.109,50
00,21.484,19,25.216,22.731,3
00,21.487,16.473,56.589,51.575,35
00,21.487,21.726,45.602,45.841,24
00,21.49,21.635,64.375,64.52,42
00,21.493,19.684,68.098,66.29,46
00,21.495,20.676,48.578,47.758,27
00,21.495,22.227,54.873,55.605,33
00,21.498,17.882,66.575,62.958,45
00,21.498,21.136,22.263,21.901,0
00,21.498,22,59.958,60.46,38
00,21.501,21.227,54.534,54.26,33
00,21.504,21.301,44.556,44.353,23
00,21.504,26.427,62.298,67.221,40
00,21.509,19.087,60.635,58.213,39
00,21.509,20.098,59.871,58.46,38
00,21.509,22.536,63.334,64.361,41
00,21.509,23.495,53.865,55.852,32
00,21.515,17.539,63.057,59.082,41
00,21.515,25.567,63.131,67.183,41
00,21.517,18.539,56.221,53.243,34
00,21.517,22.649,71.531,72.663,50
00,21.517,24.279,62.216,64.978,40
00,21.52,16.052,54.276,48.808,32
00,21.52,18.367,68.065,64.912,46
00,21.52,21.12,59.304,58.906,37
00,21.52,22.652,60.668,61.8,39
00,21.523,24.457,50.424,53.358,28
00,21.528,22.263,21.882,22.616,0
00,21.528,23.589,52.676,54.736,31
00,21.528,29.389,57.983,65.843,36
00,21.531,19.616,43.786,41.871,22
00,21.531,22.452,80.824,81.745,59
00,21.534,20.032,73.942,72.441,52
00,21.534,20.276,67.167,65.909,45
00,21.534,22.583,48.712,49.761,27
00,21.536,23.63,64.772,66.865,43
00,21.539,18.564,66.695,63.72,45
00,21.539,21.55,50.81,50.821,29
00,21.539,21.605,61.002,61.068,39
00,21.542,20.452,49.49,48.4,27
00,21.542,20.742,21.736,20.936,0
00,21.542,21.797,24.676,24.931,3
00,21.542,22.512,28.863,29.832,7
00,21.545,22.509,56.205,57.169,34
00,21.547,20.753,63.723,62.928,42
00,21.547,22.202,65.208,65.863,43
00,21.55,20.356,26.926,25.731,5
00,21.553,19.076,22.654,20.18,1
00,21.553,19.504,71.931,69.882,50
00,21.553,21.923,49.123,49.493,27
00,21.553,23.158,46.717,48.323,25
00,21.556,19.235,42.504,40.183,20
00,21.556,25.01,47.797,51.252,26
00,21.558,18.23,70.709,67.38,49
00,21.561,16.994,53.446,48.879,31
00,21.561,21.863,51.893,52.194,30
00,21.561,22.413,45.578,46.43,24
00,21.564,18.471,49.989,46.895,28
00,21.564,18.739,53.994,51.169,32
00,21.564,22.463,52.463,53.361,30
00,21.567,21.175,84.857,84.465,63
00,21.569,22.164,24.728,25.323,3
00,21.572,21.175,24.764,24.367,3
00,21.572,21.78,49.191,49.4,27
00,21.575,18.353,52.928,49.706,31
00,21.575,20.802,23.23,22.457,1
00,21.575,24.893,61.865,65.183,40
00,21.578,19.893,61.619,59.934,40
00,21.58,18.531,55.947,52.898,34
00,21.58,21.082,50.178,49.679,28
00,21.583,20.819,43.673,42.912,22
00,21.589,22.309,26.953,27.676,5
00,21.591,29.865,21.783,30.057,0
00,21.594,21.736,63.183,63.326,41
00,21.594,22.347,76.246,77,54
00,21.594,23.964,59.597,61.967,38
00,21.597,18.539,79.038,75.98,57
00,21.6,21.326,56.334,56.06,34
00,21.6,23.621,42.013,44.035,20
00,21.6,23.852,55.969,58.221,34
00,21.602,26.391,54.493,59.282,32
00,21.605,16.547,63.736,58.679,42
00,21.608,21.454,51.334,51.18,29
00,21.608,23.216,54.046,55.657,32
00,21.616,18.284,72.079,68.747,50
00,21.619,18.038,64.923,61.342,43
00,21.619,21.443,56.772,56.597,35
00,21.621,21.879,31.4,31.657,9
00,21.624,19.972,56.443,54.791,34
00,21.624,21.495,54.997,54.868,33
00,21.627,18.904,66.665,63.945,45
00,21.63,18.934,59.545,56.849,37
00,21.632,17.013,50.561,45.945,28
00,21.632,20.747,65.167,64.282,43
00,21.632,21.786,66.564,66.717,44
00,21.632,21.961,65.832,66.158,44
00,21.632,23.304,37.904,39.575,16
00,21.632,23.504,37.208,39.079,15
00,21.632,23.558,50.282,52.208,28
00,21.638,17.775,50.005,46.142,28
00,21.638,20.271,43.408,42.041,21
00,21.638,20.712,81.972,81.043,60
00,21.638,20.983,70.276,69.621,48
00,21.641,19.408,22.827,20.594,1
00,21.641,20.276,59.219,57.854,37
00,21.641,22.035,22.934,23.328,1
00,21.641,23.575,22.63,24.564,0
00,21.641,26.693,58.115,63.167,36
00,21.641,29.394,26.394,34.147,4
00,21.643,19.112,55.947,53.416,34
00,21.643,20.457,74.032,72.846,52
00,21.643,21.852,59.668,59.876,38
00,21.643,23.391,52.898,54.646,31
00,21.646,20.961,60.715,60.03,39
00,21.646,21.29,22.819,22.463,1
00,21.649,16.18,58.55,53.082,36
00,21.649,19.964,71.016,69.331,49
00,21.649,21.323,48.394,48.071,26
00,21.652,18.2,51.057,47.605,29
00,21.652,21.336,65.112,64.797,43
00,21.654,20.52,64.063,62.928,42
00,21.657,17.498,55.852,51.693,34
00,21.657,18.747,58.967,56.057,37
00,21.66,28.8,51.068,58.208,29
00,21.665,21.904,57.172,57.41,35
00,21.668,15.528,34.767,28.627,13
00,21.668,16.89,55.66,50.884,33
00,21.668,19.413,69.454,67.2,47
00,21.668,21.109,59.917,59.358,38
00,21.668,21.786,56.09,56.208,34
00,21.668,21.953,48.18,48.465,26
00,21.668,25.167,43.446,46.945,21
00,21.673,20.46,65.43,64.216,43
00,21.673,20.893,60.63,59.849,38
00,21.673,21.986,52,52.312,30
00,21.676,15.128,37.504,30.956,15
00,21.676,15.843,58.238,52.402,36
00,21.676,19.726,65.942,63.991,44
00,21.676,22.142,53.027,53.493,31
00,21.679,22.854,63.558,64.734,41
00,21.682,19.704,50.315,48.336,28
00,21.682,21.536,48.317,48.172,26
00,21.682,22.569,51.345,52.232,29
00,21.682,27.194,30.758,36.273,9
00,21.684,18.452,66.391,63.161,44
00,21.684,23.717,61.816,63.849,40
00,21.684,29.997,51.016,59.328,29
00,21.687,16.95,68.665,63.928,46
00,21.69,18,59.575,55.884,37
00,21.69,20.142,47.665,46.117,25
00,21.693,19.073,54.739,52.123,33
00,21.695,18.635,58.901,55.841,37
00,21.695,20.128,68.082,66.515,46
00,21.695,20.843,22.224,21.372,0
00,21.695,21.61,48.09,48.005,26
00,21.695,23.832,57.78,59.917,36
00,21.698,20.446,36.276,35.027,14
00,21.698,21.41,51.882,51.594,30
00,21.698,21.86,58.786,58.95,37
00,21.701,19.082,66.172,63.553,44
00,21.701,20.104,69.194,67.597,47
00,21.704,12.21,43.216,33.723,21
00,21.704,20.084,80.95,79.331,59
00,21.706,18.778,56.443,53.515,34
00,21.706,20.539,24.265,23.095,2
00,21.706,20.945,74.958,74.197,53
00,21.706,22.712,49.35,50.356,27
00,21.706,22.945,63.926,65.164,42
00,21.709,22.178,63.019,63.487,41
00,21.712,16.189,67.038,61.515,45
00,21.712,22.712,50.441,51.441,28
00,21.715,20.923,41.23,40.438,19
00,21.715,21.347,53.838,53.471,32
00,21.715,21.556,38.169,38.01,16
00,21.715,21.638,52.241,52.164,30
00,21.715,21.78,24.509,24.575,2
00,21.717,16.887,65.55,60.72,43
00,21.717,19.58,50.008,47.871,28
00,21.72,18.775,52.863,49.917,31
00,21.723,22.35,68.065,68.693,46
00,21.723,29.613,29.328,37.219,7
00,21.726,18.372,47.967,44.613,26
00,21.728,23.947,61.054,63.273,39
00,21.734,16.268,55.147,49.684,33
00,21.734,18.202,77.539,74.008,55
00,21.734,19.43,24.271,21.967,2
00,21.734,20.243,66.69,65.2,44
00,21.734,21.901,55.827,55.994,34
00,21.736,22.068,59.136,59.468,37
00,21.736,23.298,55.4,56.961,33
